a1,d,item,question,group,id
3.75253135905965,-7.61334563368318,paluszki,,mowa,paluszki
4.57193976259996,-5.70274868040189,picie,,mowa,picie
5.10210378072991,-9.63213164808066,ser,,mowa,ser
5.31947964828694,-8.42611926898261,sok,,mowa,sok
7.3345388987399,-15.098649749627,szynka,,mowa,szynka
5.27144491549113,-8.21291606256258,woda,,mowa,woda
3.96561496919077,-8.39058167114241,ziemniaki/kartofle,,mowa,ziemniaki/kartofle
5.12608997870931,-8.28710263599936,zupa,,mowa,zupa
3.69786155164252,-4.93288860393649,bajka,,mowa,bajka
3.79886126974292,-6.26834500413838,balonik,,mowa,balonik
5.31287283547478,-10.8491868123569,kartka/papier,,mowa,kartka/papier
4.05729037577542,-7.01613516700558,klocki,,mowa,klocki
4.35477228525415,-7.82038380479509,książka,,mowa,książka
3.38315858890949,-3.91190019185281,lalka,,mowa,lalka
5.56997197573978,-10.5007578225401,łopatka,,mowa,łopatka
3.76080510877526,-5.05466464397398,piłka,,mowa,piłka
4.44076771307515,-8.3125189801537,pisak/długopis,,mowa,pisak/długopis 
3.44156880341668,-4.93699012327473,smoczek,,mowa,smoczek
5.69851645017658,-10.9970455273437,wiaderko,,mowa,wiaderko
5.22646474629554,-7.19322399857834,buty,,mowa,buty
6.670967791837,-10.2089175929897,czapka,,mowa,czapka
3.83187501500271,-8.18041172770049,guzik,,mowa,guzik
4.14208234716908,-9.32867398722501,kapelusz,,mowa,kapelusz
6.08911287646268,-14.0063969001957,kieszeń,,mowa,kieszeń
4.65113427913708,-10.8682151033367,koszula,,mowa,koszula
5.98965497201199,-10.9114074847569,kurtka,,mowa,kurtka
4.89999255811039,-9.55561977219077,majtki,,mowa,majtki
5.67185685599648,-10.0737862562432,pantofle/kapcie,,mowa,pantofle/kapcie 
4.87619804577611,-8.03938447734013,pieluszka/pampers,,mowa,pieluszka/pampers
6.58669410866612,-12.3966460900463,piżama,,mowa,piżama
5.75581654716047,-12.1691977705467,rajstopy/rajtuzy,,mowa,rajstopy/rajtuzy 
4.25090455307298,-9.51309011351657,rękawiczki,,mowa,rękawiczki
5.96630992337299,-10.2189104447409,skarpetki,,mowa,skarpetki
5.46307458693335,-10.3954037091902,spodnie,,mowa,spodnie
5.61582441524333,-11.3717114136163,sukienka,,mowa,sukienka
6.93006116289451,-14.0587721178972,sweter,,mowa,sweter
6.0723120512305,-12.4978737202097,szalik,,mowa,szalik
5.88805610217168,-12.2850714867299,śliniaczek,,mowa,śliniaczek
6.86131599101601,-13.0409210338048,ubranie,,mowa,ubranie
5.06886842472195,-10.6177067916503,broda,,mowa,broda
5.46342911161209,-8.92013878957718,brzuch,,mowa,brzuch
5.86412145895671,-9.16847325762805,buzia,,mowa,buzia
6.722646602176,-13.6786579549446,czoło,,mowa,czoło
4.81613843015508,-8.15282883073129,głowa,,mowa,głowa
7.13327759532831,-13.7111238236222,język,,mowa,język
7.04049672972371,-13.7676972723517,kolano,,mowa,kolano
7.20480932636147,-11.5735403298574,noga,,mowa,noga
5.5553423228071,-8.02475750287274,nos,,mowa,nos
3.96078840255623,-5.18353403746705,oko,,mowa,oko
8.3457522204866,-14.529175303993,palec,,mowa,palec
4.78188898807757,-10.6678705793936,paznokcie/pazurki,,mowa,paznokcie/pazurki
4.38380302327796,-7.68418940266363,pępek,,mowa,pępek
8.09246447797337,-15.6451669425903,plecy,,mowa,plecy
6.14791215501479,-9.05580535012405,pupa,,mowa,pupa
8.8853554545759,-15.3957374174054,ręka,,mowa,ręka
8.67460952467039,-16.8381547497551,szyja,,mowa,szyja
6.63519676911634,-10.3423957720652,ucho,,mowa,ucho
6.60009028847451,-11.3844110322863,włosy,,mowa,włosy
8.56499701144215,-16.2274075403923,ząb,,mowa,ząb
4.65151525586415,-10.567676411571,balkon,,mowa,balkon
4.98648174338399,-8.89998062107004,drzwi,,mowa,drzwi
6.27162678770087,-12.6262197978975,dywan,,mowa,dywan
9.48954993242401,-18.6680472953734,fotel,,mowa,fotel
6.44595389319478,-12.5195564364757,krzesło,,mowa,krzesło
5.38355661847916,-10.4768673734598,kuchnia,,mowa,kuchnia
7.48892870662418,-15.2366001793656,lodówka,,mowa,lodówka
6.59592212011663,-12.7783956553299,łazienka,,mowa,łazienka
7.46214644644511,-13.5953702106928,łóżko,,mowa,łóżko
3.33082891138024,-6.70550037009649,odkurzacz,,mowa,odkurzacz
5.35873165880814,-9.23196723790333,okno,,mowa,okno
5.64660892046539,-11.9710114945338,podłoga,,mowa,podłoga
7.3195566280016,-14.6397757454721,pokój,,mowa,pokój
10.5739992645368,-23.5287950016906,półka/regał,,mowa,półka/regał
5.85259871552906,-11.3333343389347,pralka,,mowa,pralka
5.88761458295717,-12.1659991748534,schody,,mowa,schody
7.22220563660161,-13.5601949830021,stół,,mowa,stół
7.94096175239715,-16.4191810432244,szafa,,mowa,szafa
4.99653776307612,-11.8953017992228,szuflada,,mowa,szuflada
12.369714828788,-25.6673651974344,ściana,,mowa,ściana
5.48117249059379,-10.0522000242941,telewizor,,mowa,telewizor
5.2164355877887,-10.0642205795004,ubikacja/ustęp,,mowa,ubikacja/ustęp 
7.29653892192285,-13.68672955023,wanna,,mowa,wanna
5.41529306343508,-9.58553505348108,wózek,,mowa,wózek
5.03711080837477,-8.53423750471198,butelka,,mowa,butelka
4.85572053261189,-10.5590680897083,garnek,,mowa,garnek
4.67039582958661,-10.4698733548256,gazeta,,mowa,gazeta
5.52323620552645,-12.0100100425578,grzebień,,mowa,grzebień
4.75277752776638,-8.6420468407103,klucz,,mowa,klucz
6.343333483829,-11.4074284280265,koc/kołdra,,mowa,koc/kołdra
8.69137108487489,-18.2714166319487,koszyk,,mowa,koszyk
8.01710416705199,-14.0027152572643,kubek,,mowa,kubek
3.1271587992038,-5.79490213847542,lampa,,mowa,lampa
4.23460594201288,-9.48539047685978,lekarstwa/tabletki,,mowa,lekarstwa/tabletki 
4.37117558161535,-9.82721145977856,lustro,,mowa,lustro
5.56213051870177,-10.2370950842375,łyżka,,mowa,łyżka
6.66653928108398,-13.107188126559,mydło,,mowa,mydło
4.80237832462212,-8.67148159587017,nocnik,,mowa,nocnik
3.88228647889662,-8.99581640861514,nożyczki,,mowa,nożyczki
4.31464328911805,-9.09211345840025,nóż,,mowa,nóż
4.76046841708519,-8.88842804417635,okulary,,mowa,okulary
6.30975220270025,-13.0522095689847,pieniądze,,mowa,pieniądze
4.8514243627805,-9.18450561994916,poduszka,,mowa,poduszka
7.70791198550758,-15.9714925056739,pudełko,,mowa,pudełko
3.50125268163485,-7.19660800352683,radio,,mowa,radio
8.81954460153017,-17.7515972184673,ręcznik,,mowa,ręcznik
4.99763032213721,-9.71199892342323,szczoteczka do zębów,,mowa,szczoteczka do zębów 
5.8933597399061,-12.2946634349963,szklanka,,mowa,szklanka
8.2557971357475,-17.6204724751438,szmata/ścierka,,mowa,szmata/ścierka 
4.22053406402616,-8.26807097726311,śmieci,,mowa,śmieci
5.66007989046832,-10.7143823258981,talerz,,mowa,talerz
3.65520561437603,-5.75811873415472,telefon/komórka,,mowa,telefon/komórka 
5.35305030236574,-11.0126352694751,torebka,,mowa,torebka
10.2891831486534,-20.5698718060018,widelec,,mowa,widelec
6.46661658723021,-12.755871792344,zdjęcie/fotografia,,mowa,zdjęcie/fotografia 
3.87839464177381,-7.04813475702709,zegarek,,mowa,zegarek
2.68904332593686,-7.19620071786589,żelazko,,mowa,żelazko 
3.56262591764154,-6.41241083396846,deszcz,,mowa,deszcz
5.66070572539287,-8.70394247031646,dom,,mowa,dom
5.91304284934999,-10.9857950518531,drzewo,,mowa,drzewo
5.71812412969578,-11.189824961903,kamień,,mowa,kamień
4.34244871928607,-8.92361436967942,kijek/patyk,,mowa,kijek/patyk 
3.98609917298111,-8.56087819153566,kościół,,mowa,kościół
5.72605161106999,-11.2031725174562,księżyc,,mowa,księżyc
4.89258962022261,-8.19190956220727,kwiatek,,mowa,kwiatek
6.89739266628928,-13.0086401089204,listek,,mowa,listek
3.99250029783072,-6.84467559120381,na dwór/na pole,,mowa,na dwór/na pole 
5.08510391678861,-10.2101538621757,niebo,,mowa,niebo
8.16089051815412,-14.7553459853876,piasek/piaskownica,,mowa,piasek/piaskownica
6.69458949031451,-13.3816164715265,praca,,mowa,praca
13.672961250976,-28.9700297836011,sanki,,mowa,sanki
5.34167788709653,-10.8986524220017,sklep,,mowa,sklep
5.83549876543481,-11.7535613720671,słońce,,mowa,słońce
3.00562526420964,-5.45600301094594,spacer,,mowa,spacer
6.9848150638358,-13.7839140315353,trawa,,mowa,trawa
9.05920989904165,-18.788789367385,ulica,,mowa,ulica
5.22628753724763,-8.91773250858429,woda,,mowa,woda
7.8790455033719,-16.4790344349343,ziemia,,mowa,ziemia
2.20569472842585,-0.450638661628473,babcia,,mowa,babcia
4.00982539085465,-7.76327794398089,chłopiec,,mowa,chłopiec
2.9582891491043,-3.57871616046965,ciocia,,mowa,ciocia
4.99966454981797,-10.4042014653118,doktor/lekarz,,mowa,doktor/lekarz 
2.4415546033686,-1.69229900312942,dziadek/dziadzio,,mowa,dziadek/dziadzio 
2.97433961644538,-2.73413404420105,dzidzi/dzidziuś,,mowa,dzidzi/dzidziuś 
3.32355685754995,-4.69886097457607,dzieci,,mowa,dzieci
3.76866139790864,-6.83450411694161,dziewczynka,,mowa,dziewczynka
2.63343619277415,-4.04550779721306,[imię zwierzątka],,mowa,imię zwierzątka
3.15879866431474,-7.72840570399481,ludzie,,mowa,ludzie
2.23081460845664,0.198774180480755,mama/mamusia,,mowa,mama/mamusia 
3.61938153285664,-5.08740327937514,pan,,mowa,pan
3.78883218013648,-5.93873528206069,pani,,mowa,pani
2.19386241185647,0.001459719340875,tata/tatuś,,mowa,tata/tatuś
2.26825872902993,-3.33881736121867,[własne imię dziecka],,mowa,własne imię dziecka 
3.01209636824667,-5.21806781442749,wujek,,mowa,wujek
2.80274723180916,-3.65147968385017,cześć,,mowa,cześć
3.39740170614851,-7.18604255178762,dzień dobry,,mowa,dzień dobry 
3.20482319867195,-6.10880276211012,do widzenia,,mowa,do widzenia 
3.52878200979704,-7.23670352232586,dobranoc,,mowa,dobranoc
3.67967631690195,-6.09581653950554,dziękuję,,mowa,dziękuję
4.02559395734335,-7.21893593162447,proszę,,mowa,proszę
4.92847148113089,-10.1092026062033,przepraszam,,mowa,przepraszam
2.7802875985959,-2.89001085054752,halo,,mowa,halo
2.54589115190824,-0.255331794682077,"pa, pa ",,mowa,"pa, pa "
2.81696698609672,-1.64943502842293,tak,,mowa,tak
2.64303689517953,-0.851103864094852,nie,,mowa,nie
2.86365044152701,-3.33988740343681,siusiu/siku/sisi,,mowa,siusiu/siku/sisi
3.23712621798468,-4.70202952095853,kupka,,mowa,kupka
1.81201225791401,-2.65660769773303,kosi-kosi łapci,,mowa,kosi-kosi łapci 
2.31316966637785,-5.20310584374008,idzie rak nieborak,,mowa,idzie rak nieborak 
1.81074477162843,-4.4211606355098,sroczka kaszkę warzyła,,mowa,sroczka kaszkę warzyła
2.00563425038083,-0.841728211473656,be,,mowa,be
3.98704375340701,-9.68168938705395,biały,,mowa,biały
4.20769730880935,-7.40578952958344,brudny,,mowa,brudny
2.96252693179512,-5.93727631593866,brzydki/brzydko,,mowa,brzydki/brzydko
2.57339769010962,-3.45175595157031,cacy/cacany,,mowa,cacy/cacany 
4.84873274360171,-10.2388711622038,chory,,mowa,chory
3.08231485141935,-4.7921736620468,cicho,,mowa,cicho
3.4662983107274,-6.89578936974934,ciemno,,mowa,ciemno
2.80645701526247,-5.21367339205806,ciepły/ciepło,,mowa,ciepły/ciepło 
4.37694512505178,-9.5303450933247,ciężki,,mowa,ciężki
5.30607304734706,-12.4850481735167,czarny,,mowa,czarny
7.27891424728318,-14.5653914313393,czysty,,mowa,czysty
4.24430078287562,-8.30421335899843,dobry/dobrze,,mowa,dobry/dobrze
3.88679038664236,-6.9037382185927,duży,,mowa,duży
3.03610100657831,-6.12815637056403,głodny,,mowa,głodny
2.6762188552347,-4.63684030138718,gorący/gorąco,,mowa,gorący/gorąco 
4.27194050732899,-8.87853785062265,kochany,,mowa,kochany
3.9217340908872,-8.02293913072215,ładny/ładnie,,mowa,ładny/ładnie 
4.65269428503787,-8.93117971756583,mały,,mowa,mały
6.10957194340618,-11.6009948855394,mokry/mokro,,mowa,mokry/mokro
2.69554187987624,-6.33176103198208,(nie)grzeczny,,mowa,(nie)grzeczny
7.66478389419822,-16.2492781971053,otwarty,,mowa,otwarty
5.45361803724054,-12.0269099723007,prędko/szybko,,mowa,prędko/szybko 
5.30195578720978,-10.74082685088,umyty,,mowa,umyty
5.56249159339488,-12.3879203419235,zamknięty,,mowa,zamknięty
4.12053290643036,-8.93092746791981,zepsuty,,mowa,zepsuty
3.95393513919336,-7.39786649555067,zimny/zimno,,mowa,zimny/zimno
5.63141275788915,-12.5173278208929,zmęczony,,mowa,zmęczony
4.10289098613255,-8.41750790445038,bać się,,mowa,bać się 
4.66825236826795,-8.84913238696546,bawić się,,mowa,bawić się 
3.00406593493765,-6.66700698925487,bić,,mowa,bić
4.60715457344429,-10.358068895539,biec/biegać,,mowa,biec/biegać
3.57951766496374,-6.17673777500126,boleć,,mowa,boleć
4.6685056429608,-10.466525507009,budować,,mowa,budować
3.71296674720359,-7.20734706792428,być (jest),,mowa,być (jest)
3.20334844731658,-6.49168707897374,chcieć,,mowa,chcieć
3.92365303963365,-6.83673028530055,chodzić (chodź),,mowa,chodzić (chodź) 
4.12335418923765,-8.39022366850996,czesać,,mowa,czesać
5.65882580082596,-10.6438755818256,czytać,,mowa,czytać
2.21532063721453,-3.24417727988005,dać,,mowa,dać
3.45590828529179,-7.60029849442586,dmuchać,,mowa,dmuchać
3.04329629535763,-6.1704757233079,dzwonić,,mowa,dzwonić
5.92207818246721,-12.6055397181288,gonić,,mowa,gonić
7.42265299745381,-15.9708680767373,gotować,,mowa,gotować
3.95236851873091,-8.58026550709052,grać,,mowa,grać
3.64165150865966,-6.07031335537396,huśtać/bujać się,,mowa,huśtać/bujać się 
4.23927277078076,-7.00919596157914,iść/pójść,,mowa,iść/pójść 
4.12671628591604,-7.23060589295078,jechać/jeździć,,mowa,jechać/jeździć 
3.3614777888784,-4.68548146375651,jeść,,mowa,jeść
3.96009859029453,-6.3590816434557,kąpać się,,mowa,kąpać się
3.54799887279548,-6.9349821498489,kochać,,mowa,kochać
5.21245334690369,-10.9686510276161,kopać,,mowa,kopać
7.14819890856463,-14.7476413381883,kupić,,mowa,kupić
4.85089559001584,-9.67666166849198,leżeć,,mowa,leżeć
4.79409638416263,-10.1453963275107,lubić,,mowa,lubić
2.53974412585052,-4.23390508186465,mieć (ma),,mowa,mieć (ma)
4.35540440919442,-7.24500530725936,myć (się),,mowa,myć (się)
6.32918878819006,-12.8426191729009,nieść/nosić,,mowa,nieść/nosić
7.87941126026018,-16.3008023845753,obudzić (się),,mowa,obudzić (się)
8.55390601322915,-16.9192888047025,oglądać/obejrzeć,,mowa,oglądać/obejrzeć 
8.33917174358282,-16.370671414591,otworzyć,,mowa,otworzyć
5.00702032821959,-11.2080025941676,palić (się),,mowa,palić (się)
5.21238974353729,-10.9685400576784,patrzeć (patrz),,mowa,patrzeć (patrz)
4.13905576420849,-5.91124348494454,pić,,mowa,pić
5.73405371843417,-10.2217890734783,pisać,,mowa,pisać
3.83639958266005,-7.59707646249473,płakać,,mowa,płakać
5.99551434371936,-12.7411280457817,prać,,mowa,prać
6.7891990241575,-14.3816520192676,przyjść,,mowa,przyjść
5.25568493960613,-11.0444900816877,robić,,mowa,robić
5.74389509079697,-11.5940454778775,rysować,,mowa,rysować
2.79007379483632,-6.51337170480054,rzucać,,mowa,rzucać
4.63291114525477,-8.95556375258588,siedzieć,,mowa,siedzieć
4.3360949657201,-8.55063074788955,skakać,,mowa,skakać
4.18572466582112,-6.46660073881634,spać,,mowa,spać
5.17513832854983,-10.2824359164253,stać,,mowa,stać
3.7735347057122,-7.25486976005119,stukać/pukać,,mowa,stukać/pukać
4.97228603948594,-10.1011549088601,szukać,,mowa,szukać
3.08380936688466,-6.29287677178768,śpiewać,,mowa,śpiewać
4.01691039285541,-7.2733252804517,tańczyć,,mowa,tańczyć
4.91354513596713,-10.2571742268128,trzymać,,mowa,trzymać
6.12983524672761,-12.2686752256907,ubrać (się),,mowa,ubrać (się)
4.62003968659064,-9.76017656635358,uciekać,,mowa,uciekać
2.32132574179089,-4.83358951943382,upaść/spaść,,mowa,upaść/spaść
4.39960302948437,-8.76304386549089,usiąść/siadać,,mowa,usiąść/siadać 
4.53818071970635,-9.30925573292751,wstawać,,mowa,wstawać
8.73277254714124,-16.9443335653383,zamknąć,,mowa,zamknąć
4.97035626677119,-9.94415023395334,zaświecić/zapalić,,mowa,zaświecić/zapalić 
7.58946892244288,-15.5806880780081,zdjąć/ściągnąć,,mowa,zdjąć/ściągnąć 
4.65270655966752,-10.2042699534544,zepsuć,,mowa,zepsuć
3.11190897745297,-3.4075255065639,nie ma,,mowa,nie ma 
2.82877975757742,-4.79190581547155,(nie) wolno,,mowa,(nie) wolno 
2.66509827308939,-2.94190711245345,tu,,mowa,tu
3.01967142189353,-3.65290619518175,tam,,mowa,tam
3.98434497158769,-8.96693761914522,daleko,,mowa,daleko
4.44783942526688,-9.47177656346268,wysoko,,mowa,wysoko
5.40219841975086,-10.2313313677109,na górę/na górze,,mowa,na górę/na górze 
4.97745854802924,-10.2769106855336,na dół/na dole,,mowa,na dół/na dole 
3.72567715338557,-7.11130328266306,już/już nie,"W takich zdaniach np. „Już zrobiłem!” albo „Tatuś już nie śpi”.",mowa,już/już nie 
3.23827513177595,-7.39647169363704,jeszcze/jeszcze nie,"W takich zdaniach jak np. „Jeszcze pisać!”, „Jeszcze raz mi to zrób!” albo „Jeszcze nie wypiłam”.",mowa,jeszcze/jeszcze nie 
4.78249473084446,-10.0344580047731,teraz,,mowa,teraz
4.21885538530089,-10.449850550774,zaraz,,mowa,zaraz
5.62735427266408,-13.364239713632,potem/później,,mowa,potem/później 
4.71790574698254,-9.46076019847058,noc/w nocy,,mowa,noc/w nocy 
5.52496320810253,-9.79976210507057,dużo,,mowa,dużo
4.57601902462778,-8.75966811903879,mało,,mowa,mało
5.24425611317809,-12.3666959492952,trochę/troszkę,,mowa,trochę/troszkę 
5.06829333130483,-9.63796297408158,jeszcze,"W takich zdaniach jak np. „Jeszcze mleka!”, „Jeszcze jedną truskawkę mi daj!”.",mowa,jeszcze
4.42783614761698,-10.3101559619001,wszystko/wszyscy,"W takich zdaniach jak np. „Ania wszystko wypiła.” albo „Wszystko zepsute.” albo „Wszyscy śpią”.",mowa,wszystko/wszyscy 
4.90881832575181,-11.5223541301764,inny,,mowa,inny
4.68304031350695,-9.95611457908425,drugi,,mowa,drugi
3.99680971148224,-6.29618977218395,sam/sama,,mowa,sam/sama
4.18389743115877,-9.50561264178409,dosyć/dość,,mowa,dosyć/dość 
2.56301546294814,-3.63027699429195,"ja (mi, mnie) ",,mowa,"ja (mi, mnie) "
2.37370478875137,-4.22961216405327,"ty (ci, cię) ",,mowa,"ty (ci, cię) "
2.94523503983795,-6.631882795789,"my (nam, nas) ",,mowa,"my (nam, nas) "
3.39875191487994,-5.62372447721019,mój,,mowa,mój
5.2811731875254,-11.8631006719982,twój,,mowa,twój
5.34590429445358,-11.8280440339351,nasz,,mowa,nasz
2.69178731907847,-3.97325878184276,to,,mowa,to
3.73983295454085,-7.59445542191913,coś,,mowa,coś
3.84275755105102,-6.64634385360924,nic,,mowa,nic
3.49967908468931,-6.35689769790872,ten,,mowa,ten
4.08866280529975,-9.57870591557352,tamten,,mowa,tamten
3.91736412923066,-8.60057123266238,taki,,mowa,taki
2.07378980397588,-3.49814138834539,co to?/co to jest?,,mowa,co to?/co to jest? 
2.37237087840523,-3.63928121816164,co?,,mowa,co?
3.4700054337467,-7.56168546274948,co robi?,,mowa,co robi? 
2.94451713477564,-5.40302024269472,kto?,,mowa,kto?
2.60701112361945,-5.2438357306121,gdzie?,,mowa,gdzie?
3.40285167334079,-7.5198300794247,jak?,,mowa,jak?
4.08862223170972,-9.34344942437307,dlaczego?/czemu?,,mowa,dlaczego?/czemu? 
4.63357441282325,-9.69804119362358,jaki?,,mowa,jaki?
2.61893684626321,3.99852172708813,"Wyciąga rękę, aby pokazać trzymany przedmiot.","Czy Państwa dziecko używa poniższego gestu?",gesty,"Wyciąga rękę, aby pokazać trzymany przedmiot."
2.61349193769616,3.81838226995435,"Daje komuś trzymany przedmiot.","Czy Państwa dziecko używa poniższego gestu?",gesty,"Daje komuś trzymany przedmiot."
2.46106303529046,1.82727247656575,"Pokazuje palcem wskazującym ciekawy przedmiot lub zdarzenie.","Czy Państwa dziecko używa poniższego gestu?",gesty,"Pokazuje palcem wskazującym ciekawy przedmiot lub zdarzenie."
2.21143609830549,2.9807594490862,"Robi „pa, pa!”, kiedy ktoś odchodzi.","Czy Państwa dziecko używa poniższego gestu?",gesty,"Robi „pa, pa!”, kiedy ktoś odchodzi."
2.15823616731575,4.21025810414518,"Podnosi rączki w górę na znak, żeby je wziąć na ręce.","Czy Państwa dziecko używa poniższego gestu?",gesty,"Podnosi rączki w górę na znak, żeby je wziąć na ręce."
1.7044325079944,1.23225866668513,"Kręci głową przecząco.","Czy Państwa dziecko używa poniższego gestu?",gesty,"Kręci głową przecząco."
1.64647808859306,-0.286247861417274,"Kiwa głową potakująco.","Czy Państwa dziecko używa poniższego gestu?",gesty,"Kiwa głową potakująco."
1.88927036893459,-1.55914584520606,"Kładzie palec na ustach („cicho!”).","Czy Państwa dziecko używa poniższego gestu?",gesty,"Kładzie palec na ustach („cicho!”)."
1.51957950852718,1.92068536638429,"Pokazuje, że czegoś chce, wyciągając rączkę w kierunku przedmiotu, otwierając i zamykając dłoń.","Czy Państwa dziecko używa poniższego gestu?",gesty,"Pokazuje, że czegoś chce, wyciągając rączkę w kierunku przedmiotu, otwierając i zamykając dłoń."
2.16034454479929,-0.484024297867463,"Posyła całusy na odległość.","Czy Państwa dziecko używa poniższego gestu?",gesty,"Posyła całusy na odległość."
1.25611280112441,0.295604895544249,"Mlaszcze („mniam mniam”), żeby pokazać, że coś mu smakuje.","Czy Państwa dziecko używa poniższego gestu?",gesty,"Mlaszcze („mniam mniam”), żeby pokazać, że coś mu smakuje."
2.14501213892421,-0.129726740144445,"Wzrusza ramionami lub rozkłada ręce, żeby pokazać, że czegoś nie ma.","Czy Państwa dziecko używa poniższego gestu?",gesty,"Wzrusza ramionami lub rozkłada ręce, żeby pokazać, że czegoś nie ma."
